id,post_url,content,posted_on
pfbid0yn3aur5uiDriusMBZgnoeqtxzGFUJR2YWdDzYNg2SAGUffQKutBQhH1StDN2qNgGl,https://www.facebook.com/techbasevietnam/posts/pfbid0yn3aur5uiDriusMBZgnoeqtxzGFUJR2YWdDzYNg2SAGUffQKutBQhH1StDN2qNgGl,"Tại sao phải Google khi bây giờ mình đã có ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-06-09T00:00:00
pfbid0jbarSnpHzsD36vwJdnLFkskGLuqcSAB3HzMUVPTk1h3FeAEJbYtSKBFuigE8Neeul,https://www.facebook.com/techbasevietnam/posts/pfbid0jbarSnpHzsD36vwJdnLFkskGLuqcSAB3HzMUVPTk1h3FeAEJbYtSKBFuigE8Neeul," ĐÂY LÀ BẢN TIN TUYỂN DỤNG KHÔNG CÓ QUẢNG CÁO Quy trình gọn gàng với 1 vòng phỏng vấn duy nhất qua Zoom hoặc tại văn phòng ""view triệu đô "", tùy bạn lựa chọn nha.Và khi tham gia với Techbase các bạn còn được trang bị full-giáp, với: Mức lương hấp dẫn 2 tháng thử việc làm quen nhận ngay 100% mức lương chính thức. Bảo hiểm sức khỏe Bảo Việt 12 ngày phép năm + 5 ngày nghỉ tết Dương lịch + ngày nghỉ lễ theo quy định của nhà nước. Trang bị Laptop ngay khi nhận việc.... và còn nhiều điều nữa, hãy đến Techbase và cùng trải nghiệm nhé!!!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-06-07T00:00:00
pfbid0otFryyzhHsSobGUas4L1aA12BB4SiGDLpHrhtzRN8PJc57EKHYpe8tRrhkSciT6l,https://www.facebook.com/techbasevietnam/posts/pfbid0otFryyzhHsSobGUas4L1aA12BB4SiGDLpHrhtzRN8PJc57EKHYpe8tRrhkSciT6l,"KARIYUSHI - CHIẾC ÁO MÙA HÈ CỦA NGƯỜI OKINAWATại Nhật Bản – mùa hè càng trở nên rực rỡ bởi muôn sắc hoa bung nở  Đó cũng là lúc 𝐾𝑎𝑟𝑖𝑦𝑢𝑠ℎ𝑖 – chiếc áo mùa hè của người Okinawa xuất hiện khắp các cung đường tại đất nước mặt trời mọc này  Cùng Techbase Vietnam tìm hiểu có gì đặc biệt nhé 𝐂𝐡𝐢𝐞̂́𝐜 𝐚́𝐨 𝐦𝐚𝐧𝐠 𝐡𝐲 𝐯𝐨̣𝐧𝐠 𝐜𝐡𝐚̂́𝐧 𝐡𝐮̛𝐧𝐠 𝐝𝐮 𝐥𝐢̣𝐜𝐡Hiệp hội Du lịch Okinawa khởi xướng bán “áo sơ mi Okinawa” – cảm hứng từ áo Aloha của Hawaii nhằm quảng bá du lịch  Chủ tịch Yoshinaga Oshiro thúc đẩy nhiệt tình với lời giải thích “Thời tiết ở Okinawa nóng và ẩm, chúng ta cần trang phục thoải mái thay thế cho vest”𝐾𝑎𝑟𝑖𝑦𝑢𝑠ℎ𝑖 có nghĩa là “mang lại điềm lành” và thật sự chiếc áo đã đem lại tương lai tươi sáng cho vùng đất này Chiếc áo trở thành biểu tượng của Okinawa, là cú hích giúp người dân vượt qua muôn vàn khó khăn và là món quà lưu niệm phổ biến đối với khách du lịch khi đến với tỉnh cực nam của Nhật Bản 𝐊𝐢𝐞̂̉𝐮 𝐝𝐚́𝐧𝐠 𝐭𝐡𝐢́𝐜𝐡 𝐦𝐚̆́𝐭𝐾𝑎𝑟𝑖𝑦𝑢𝑠ℎ𝑖 lấy cảm hứng phong cách truyền thống xuất phát từ vương quốc cổ Ryukyu Bingata. Bin có nghĩa là màu đỏ thẫm, thể hiện cho sự sặc sỡ. Gata đại diện cho hoa văn. Bingata chính là những hoa văn có nhiều màu rực rỡ và cực kỳ nổi bật. Những họa tiết thường sẽ là cây cỏ nhiệt đới như chuối shima  và hoa râm bụt  Những năm gần đây, các vật liệu thân thiện với môi trường được ưu tiên sử dụng như sợi dệt từ vỏ cây và các nút áo được làm từ vỏ trai Takase Cùng Techbase Vietnam xem thêm về chiếc áo mùa hè này nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-06-02T00:00:00
pfbid0rVjHc8XRhuwkYQfErGJ6byzuTUszvjminxrfLw27Eg6MUPbpAbmF7Nsa7oaevcDil,https://www.facebook.com/techbasevietnam/posts/pfbid0rVjHc8XRhuwkYQfErGJ6byzuTUszvjminxrfLw27Eg6MUPbpAbmF7Nsa7oaevcDil,"TRẺ EM VÀ LẬP TRÌNHLập trình đã và đang là một trong các lĩnh vực được rất nhiều người quan tâm hiện nay. Nhiều bậc phụ huynh hướng cho con em mình đến các ngành thuộc lĩnh vực này. Và một câu hỏi luôn được họ quan tâm là ""Liệu cho con trẻ tiếp xúc sớm đến lập trình có hiệu quả và tốt cho con mình không?"" Nhân dịp Quốc tế thiếu nhi đến gần, Techbase Vietnam gửi đến các bạn nhỏ cũng như các bậc phụ huynh một số mặt tốt và không tốt khi cho trẻ tiếp xúc sớm với bộ môn Lập trình này. Cùng theo dõi dưới đây nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-31T00:00:00
pfbid02tHb4ct22zWpB8yFyfytc6N3tAkytWYui41uJ15JRMndyWdqNUPNwed4ALVBPNPQ4l,https://www.facebook.com/techbasevietnam/posts/pfbid02tHb4ct22zWpB8yFyfytc6N3tAkytWYui41uJ15JRMndyWdqNUPNwed4ALVBPNPQ4l,"TECHBASE VIETNAM SUMMER INTERNSHIP PROGRAME 2023 ""UPGRADE YOURSELF - UPGRADE YOUR FUTURE""𝐻𝒾 𝓈𝓊𝓂𝓂𝑒𝓇,Và mùa hè này, như mọi năm, Techbase Vietnam (TBV) lại bừng sáng những khuôn mặt mới đến từ Đại học Khoa học Tự nhiên, Đại học Công Nghệ Thông Tin và Đại học Cần Thơ đã đến với chương trình thực tập mùa hè 2023 ""UPGRADE YOURSELF - UPGRADE YOUR FUTURE""Thật vui khi các anh chị đi trước của nhà TBV được chia sẻ với các em rất nhiều kiến thức quan trọng từ bảo mật, mô hình và quy trình phát triển phần mềm, đến thiết kế, kĩ thuật, và cả những kĩ năng mềm áp dụng trong thực tế.Hai tháng thực tập sẽ trôi qua rất nhanh, TBV mong rằng hai tháng này sẽ đem lại thật nhiều kiến thức cũng như trải nghiệm và kỷ niệm trước khi chính thức bước vào hành trình đi làm chính thức!Chúc các em 1 kỳ thực tập thật nhiều niềm vui, thật nhiều kiến thức và thật nhiều thành công nhé!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-26T00:00:00
pfbid02D9yyjoUdn5Rx8HQzR464B2vdaP8BcQYeKFCDNsrWrRz4UYVhcEB2thY7Df5qWQFUl,https://www.facebook.com/techbasevietnam/posts/pfbid02D9yyjoUdn5Rx8HQzR464B2vdaP8BcQYeKFCDNsrWrRz4UYVhcEB2thY7Df5qWQFUl,"TECHBASE VIETNAM CÓ MẶT TẠI ĐẠI HỌC TÔN ĐỨC THẮNG ĐỂ LÀM GÌ?Tuần vừa qua, Techbase Vietnam lại có dịp ghé thăm Đại học Tôn Đức Thắng và mang đến sự kiện ""Agile and Scrum Seminar"" - nằm trong chuỗi hoạt động triển khai đào tạo ở các trường đại học  Thông qua các hoạt động teamwork, các trò chơi sôi động, các bạn sinh viên lại có dịp cùng nhau tìm hiểu thêm về khái niệm Agile - Scrum  Tại sự kiện, vừa có cơ hội giao lưu, trao đổi, vừa được thỏa sức sáng tạo để nâng cao thêm giá trị của bản thân Techbase Vietnam chân thành cảm ơn các thầy cô và các bạn sinh viên tại đại học Tôn Đức Thắng đã đồng hành và hỗ trợ Techbase Vietnam để tạo nên một buổi seminar đầy kỉ niệm và ý nghĩa  Hy vọng sẽ có thể tiếp tục giao lưu và tổ chức thêm nhiều sự kiện với các bạn sinh viên của trường trong thời gian tới  Chúc quý Thầy Cô cùng các bạn sinh viên thật nhiều sức khỏe, nhiệt huyết và thành công trên con đường tương lai phía trước Hẹn gặp lại TDTU thật sớm ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-24T00:00:00
pfbid0oQBuiBP3Jkp8Dw4sq1F8bqhS48TxdhKZyrA8PH5XT5iLJpEx1QcVL69Xz1grNCbFl,https://www.facebook.com/techbasevietnam/posts/pfbid0oQBuiBP3Jkp8Dw4sq1F8bqhS48TxdhKZyrA8PH5XT5iLJpEx1QcVL69Xz1grNCbFl,"KỶ NIỆM 8 NĂM NGÀY THÀNH LẬP TECHBASE VIETNAMHôm nay, tụi mình đã có được một buổi tiệc sinh nhật nhỏ nhưng ấm cúng cùng với những chú gấu teddy , những tấm thiệp  cảm ơn đầy nhiệt thành, 1 phần bánh ngọt ngào  và những chai nước épđầy năng lượng. Tụi mình hy vọng rằng món quà nhỏ này đã mang đến cho mọi người niềm vui và hạnh phúc trong ngày đáng nhớ này. Hãy cùng chờ đợi những thử thách mới, những thành công tiếp theo và những kỷ niệm đáng nhớ trong những năm về sau. Cùng nhau, chúng ta sẽ tiếp tục phát triển và xây dựng Techbase Vietnam thành một ngôi nhà vững mạnh. Cảm ơn mọi người một lần nữa vì đã tham gia và làm cho sinh nhật nhỏ này của chúng ta trở thành một ngày đặc biệt và đáng nhớ. Hãy tiếp tục lan tỏa năng lượng tích cực và sáng tạo này mãi nhé. ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Để cùng thổi nến những năm sau với tụi mình  https://www.techbasevn.com/recruit.html",2023-05-19T00:00:00
pfbid0dxAxoC7xkKzdpBHbqBwso64AjKvTnSJU8ivFPcfzTnqzPjmYCmHXSCMYpcFtAuKKl,https://www.facebook.com/techbasevietnam/posts/pfbid0dxAxoC7xkKzdpBHbqBwso64AjKvTnSJU8ivFPcfzTnqzPjmYCmHXSCMYpcFtAuKKl,"DEEPFAKE - Mối đe dọa bảo mật mới!Deepfake là một mối đe dọa đáng lo ngại về bảo mật. Với công nghệ trí tuệ nhân tạo tiến bộ, người ta có thể tạo ra video hoặc hình ảnh giả mạo khó phân biệt với thật.Việc sử dụng deepfake có thể dẫn đến hậu quả nghiêm trọng như gây rối trật tự xã hội, lừa đảo và gian lận. Chúng ta cần cẩn trọng khi tiếp nhận thông tin và tìm giải pháp để đối phó với mối đe dọa này.Hãy cùng nâng cao nhận thức và duy trì sự an toàn trên mạng.///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-17T00:00:00
pfbid0sRu3UeseBFR3Eku84tr7YdHFuQctztQbqE2ewCEoM3L6widbiv1EJuKAGzY93UsKl,https://www.facebook.com/techbasevietnam/posts/pfbid0sRu3UeseBFR3Eku84tr7YdHFuQctztQbqE2ewCEoM3L6widbiv1EJuKAGzY93UsKl," THỨ SÁU RỒI, MÌNH CHƠI GAME ĐI ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-12T00:00:00
pfbid0PDGxCi4BUEvef5DX6Sz9BnUgHzJCTXtiFaXtoWsc4B6Af35nvkrBMiNAr8EzpyNdl,https://www.facebook.com/techbasevietnam/posts/pfbid0PDGxCi4BUEvef5DX6Sz9BnUgHzJCTXtiFaXtoWsc4B6Af35nvkrBMiNAr8EzpyNdl,"Khi là Bridge System Engineer của Techbase Việt Nam thì bạn sẽ nhận được những gì ? Mức lương hấp dẫn và cạnh tranh. Môi trường làm việc chuyên nghiệp, có nhiều cơ hội phát triển năng lực bản thân. Bảo vệ toàn vẹn bởi Bảo hiểm sức khỏe 24/24 cùng với người thân. 14 ngày phép trong một năm và 05 ngày nghỉ vào Năm mới.Và “người trong cuộc” chia sẻ gì về công việc của một BrSE tại TBV, mời bạn xem thêm ở đây nhé https://www.techbasevn.com/.../nguyen-trong-phuc-anh...Và đừng quên, tụi mình đang “gấp gáp” tìm kiếm một BrSE để cùng one home tại đây nè  https://www.techbasevn.com/jobs/bridge-system-engineer.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-05-10T00:00:00
pfbid02vwMbcEgi8yQnUYsckP2G85h14HGwUbcpQnZGgLMZYeD524BQVt5zCyBdvkpQbqpVl,https://www.facebook.com/techbasevietnam/posts/pfbid02vwMbcEgi8yQnUYsckP2G85h14HGwUbcpQnZGgLMZYeD524BQVt5zCyBdvkpQbqpVl,"Nào nào mấy ông trả lời cho tôi xem nào ... cơ mà gu nào Techbase Vietnam cũng chịu hết nha  https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-05-05T00:00:00
pfbid02FHAwYQpQyj9z4ShrtCHniEBe4ZMUsHciNDSCG5eDfmk6CcwHczPK5bi4Q2Q69QiWl,https://www.facebook.com/techbasevietnam/posts/pfbid02FHAwYQpQyj9z4ShrtCHniEBe4ZMUsHciNDSCG5eDfmk6CcwHczPK5bi4Q2Q69QiWl,"𝐻𝑜̂𝑛𝑔 𝐻𝑜̂𝑛𝑔 𝐻𝑜̂𝑛𝑔 𝐻𝑜̂𝑛𝑔 𝑏𝑒́ 𝑜̛𝑖, 𝑡𝑢𝑦 𝑎𝑛ℎ 𝑐ℎ𝑢̛𝑎 𝑐𝑜́ 𝑣𝑜̛̣ 𝑛ℎ𝑢̛𝑛𝑔 𝑎𝑛ℎ 𝑏𝑎̣̂𝑛 𝑟𝑜̂̀𝑖 𝐴𝑛ℎ 𝑏𝑎̣̂𝑛 𝑎𝑝𝑝𝑙𝑦 𝑣𝑜̂ 𝑇𝑒𝑐ℎ𝑏𝑎𝑠𝑒 𝑉𝑖𝑒𝑡𝑛𝑎𝑚 𝑟𝑜̂̀𝑖!!!Còn muốn apply chung với anh thì vào đây nghen   https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-05-03T00:00:00
pfbid02hi9uyG2rW9TZjDYWdH2C7enQs4Cn6NWeJJrjQwG8duErx2e8qDE88vfm6GzFgpRLl,https://www.facebook.com/techbasevietnam/posts/pfbid02hi9uyG2rW9TZjDYWdH2C7enQs4Cn6NWeJJrjQwG8duErx2e8qDE88vfm6GzFgpRLl,"Giữa cuộc sống bộn bề nhiều áp lực và cuồng quay trong công việc, đã bao giờ bạn nghĩ sẽ có một kỳ nghỉ thật sự thoải mái và không phải lo lắng về bất cứ điều gì không? Hãy cùng Techbase Vietnam lưu lại 5 tips để tận hường kì nghỉ một cách trọn vẹn nhé 1. KHÔNG NGHĨ TỚI CÔNG VIỆC TRONG KỲ NGHỈĐã nghỉ ngơi thì đừng để công việc trong đầu nhé...điều này sẽ khiến kỳ nghỉ mất đi một nửa niềm vui rồi  Hãy cho phép bản thân được ""lười"", gỡ bỏ mọi áp lực và tận hưởng từng giây phút sao cho thật xứng đáng nhé 2. LÊN MỘT KẾ HOẠCH ĐỪNG QUÁ KỸCó thể nghe hơi ""lạ"" nhưng một kì nghỉ mà mọi thứ diễn ra một cách tự nhiên, không ràng buộc hay dự báo trước thì bạn đã thử chưa?  Đôi khi đó chính là cách tận hưởng, tiếp nhận mọi thứ một cách thoải mái và ngẫu nhiên theo cảm xúc - đôi khi rất thú vị đấy 3. TẬN HƯỞNG TỐI ĐA MỌI KHOẢNG THỜI GIANDù là đang trên xe đông đúc hay bị delay cả tiếng thì cũng đừng vì vậy mà khiến tâm trạng tệ đi. Thay vì khó chịu, bạn có thể suy nghĩ tích cực hơn  Hãy lấy khoảnh khắc ấy để chăm sóc bản thân, tận hưởng một ly trà, nghe một bản nhạc hay nghĩ đến những kỷ niệm vui chẳng hạn 4. QUAN SÁT VÀ CHÚ Ý NHỮNG CHI TIẾT NHỎ TRONG CHUYẾN ĐIDo đã quen với lịch trình hằng ngày mà đã bao giờ bạn thử chậm lại một chút để ngắm nhìn mọi thứ xung quanh chưa?  Đó có thể là nhìn lũ trẻ vui đùa nghịch ngợm, nhìn cây cỏ hoa lá lung lắc trong gió... những khoảnh khắc ấy biết đâu sẽ là những kỷ niệm đáng nhớ, những niềm vui be bé nhen nhóm trong chính tâm hồn mà có thể bạn không hay biết đấy 5. THƯ GIÃNKỳ nghỉ là để thư giãn đúng không? Để có kỳ nghỉ đúng chất thì tâm trạng bạn phải thoải mái đã  Những điều khó chịu thì hãy bỏ qua nó, thả lòng mình, suy nghĩ đơn giản và chơi hết mình nhé. Coi chuyến đi như một cuộc thám hiểm, hãy tìm tòi và tiếp nhận những cái mới, biết đâu sẽ biết được nhiều điều thú vị hơn Thay mặt Techbase Vietnam, tụi mình thương chúc mọi người sẽ có một kỳ nghỉ lễ thật nhiều niềm vui và hạnh phúc bên những người thân yêu nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-04-28T00:00:00
pfbid0GUjuHy87cwtETkCSFmQVNPPGFNefGBPwqiRcDFMc2DpkxpfQ11BngSHdd13UP3SUl,https://www.facebook.com/techbasevietnam/posts/pfbid0GUjuHy87cwtETkCSFmQVNPPGFNefGBPwqiRcDFMc2DpkxpfQ11BngSHdd13UP3SUl,"NGHỈ LỄ NÀY BẠN SẼ LÀM GÌ?Chỉ còn vài ngày nữa thôi là kỳ nghỉ dài trong năm (Giỗ tổ Hùng Vương, ngày Thống nhất đất nước 30/4 và Quốc tế lao động 1/5) sắp đến, bạn sẽ chọn làm gì trong dịp nghỉ Lễ dài ngày này?Nhân viên của Techbase Việt Nam cũng đang bắt đầu hoàn thành task để chuẩn bị cho những ngày nghỉ dài với những chuyến du lịch khám phá vùng đất mới, về quê thăm gia đình hay đơn giản chỉ là ""nằm ở nhà cho khỏe"" Còn bạn thì sao?Nếu bạn chưa có kế hoạch đi đâu chơi và chỉ muốn nghỉ ngơi thư giãn trong dịp này để tập trung tìm kiếm một môi trường làm việc mới, thì hãy dành một chút thời gian nghía xem các vị trí Techbase đang tuyển dụng tại đây nhé  https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-04-26T00:00:00
pfbid0SrhwK5DrnzLvEe9ePJPmVsNnXEdQDSNerf5A6My6KZb1GZJm1zJtqTxei4GjWn8nl,https://www.facebook.com/techbasevietnam/posts/pfbid0SrhwK5DrnzLvEe9ePJPmVsNnXEdQDSNerf5A6My6KZb1GZJm1zJtqTxei4GjWn8nl," CÙNG TBV RÈN LUYỆN IQ Cuối tuần rồi!!! Cùng nhau dành vài phút để vận động não bộ thôi Apply ngay với tụi mình để cùng nhau giải đố nha   https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-04-21T00:00:00
pfbid02q2YZYpw49V1g5rxYgcyC8DVq1gMDe1iNHoqF4VNYF5xHjpZAGAXnePiqkf45VRTUl,https://www.facebook.com/techbasevietnam/posts/pfbid02q2YZYpw49V1g5rxYgcyC8DVq1gMDe1iNHoqF4VNYF5xHjpZAGAXnePiqkf45VRTUl," 7 CÔNG CỤ AI HỖ TRỢ CHO DEVELOPER Các công cụ hỗ trợ AI đã phát triển đáng kể trong vài năm vừa qua. Chúng ứng dụng trong hầu hết mọi lĩnh vực kinh doanh, bao gồm giáo dục, lối sống, chăm sóc sức khỏe, trò chơi, nông nghiệp, tiếp thị, tài chính, v.v.Các công cụ AI có thể hợp lý hóa, đơn giản hóa và tăng tốc quy trình làm việc bằng cách trợ giúp các lập trình viên trong nhiều nhiệm vụ và giải quyết một số công việc lặp đi lặp lại Hy vọng 7 công cụ AI tụi mình giới thiệu dưới đây có thể giúp ích cho quy trình làm việc của các bạn trở nên hiệu quả và thú vị hơn Đừng quên chia sẻ thêm với tụi mình về những công cụ khác hoặc đánh giá của các bạn về những công cụ này nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-04-19T00:00:00
pfbid02eCNM6KLW17odbSNRZZeYiys9TGB3MxcpyH2ZyzCqHNroV7M8osxnW5goioqRRLmwl,https://www.facebook.com/techbasevietnam/posts/pfbid02eCNM6KLW17odbSNRZZeYiys9TGB3MxcpyH2ZyzCqHNroV7M8osxnW5goioqRRLmwl,"RECAP TBV SUPERCUP 2023 Sau nửa tháng tranh tài sôi động cùng 6 trận cầu kịch tính, TBV Super Cup 2023 đã chính thức khép lại với chức vô địch thuộc về FC One Shot One Kill.  Chiếc cúp vàng danh giá đã thuộc về những nhà vua xứng đáng, những bữa tiệc mừng cũng đã kết thúc nhưng dư âm từ những trận cầu mãn nhãn có lẽ vẫn còn đọng lại lâu hơn nữa trong tâm trí người hâm mộ TBV  Chi tiết bài viết xem tại  https://www.techbasevn.com/.../tbv-super-cup-2023-recap.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-04-14T00:00:00
pfbid02y2UBhm3frrtZkm9FPwRygbDgK1VuuBDotKoQJjv4reAwX8USdsLVNno68na72xWUl,https://www.facebook.com/techbasevietnam/posts/pfbid02y2UBhm3frrtZkm9FPwRygbDgK1VuuBDotKoQJjv4reAwX8USdsLVNno68na72xWUl,"LẬP TRÌNH VIÊN LÀM GÌ KHI BỊ “STUCK” Đối với một developer mới vào nghề, hoặc thậm chí đối với những bạn đã có kinh nghiệm lâu năm, thỉnh thoảng cũng sẽ có những lúc cảm thấy bị “stuck” trong quá trình làm lập trình viên của mình.Vậy, khi bị “stuck” thì các bạn làm gì? Hôm nay Techbase Vietnam hân hạnh gửi đến các anh/chị, bạn và các em “10 bí kíp” thoát khỏi “sự mắc kẹt” khi làm lập trình. ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-04-12T00:00:00
pfbid0fZSLH32PjhEoKFZhFK5ZFMbCndYT18fj6hA6Lfpv6aQwVKFqGowhRPY13cmj8sB1l,https://www.facebook.com/techbasevietnam/posts/pfbid0fZSLH32PjhEoKFZhFK5ZFMbCndYT18fj6hA6Lfpv6aQwVKFqGowhRPY13cmj8sB1l," TECHBASE CÓ HẸN VỚI CẦN THƠ - CTU JOBFAIR 2023 Cuối tuần vừa qua (01/04/2023) - ngày Hội Việc làm Công Nghệ Thông Tin của trường Đại học Cần Thơ đã được tổ chức  cũng là lúc Techbase Việt Nam (TBV) lại có dịp về thăm ""quê hương thứ hai"" của mình, cũng như gặp gỡ các bạn sinh viên từ khắp các trường gần khu vực Cần Thơ.Tuy thời gian ngắn ngủi, nhưng đoàn Techbase Việt Nam vô cùng may mắn khi được các anh chị trong BTC Jobfair, cũng như các thầy cô tại trường đã chào đón vô cùng nồng nhiệt  Và trong CTU Jobfair lần này, các bạn sinh viên không những có cơ hội được trao đổi về chương trình thực tập, chuyện trò về định hướng nghề nghiệp, ... mà còn được ""quẩy"" hết mình với những trò chơi thú vị đến từ gian hàng Techbase Việt Nam.Bên cạnh những ""bạn"" gấu bông mang dấu ấn TBV  cùng những phần quà có giá trị đã được trao tận tay, thì chắc hẳn trong mỗi bạn sinh viên khi đến với gian hàng TBV cũng đã mang về cho chính mình những điều thú vị, bổ ích, những tiếng cười rạng rỡ cùng một khoảng thời gian thoải mái, vui vẻ bên nhau để cùng tạo nên những kỉ niệm thật đẹp tại nơi giảng đường  Mong rằng trong tương lai, chúng ta sẽ lại được gặp nhau ở một nơi nào đó - như là Sài Gòn. Hay đặc biệt hơn là tại chính văn phòng của Techbase Việt Nam bạn nhé Hẹn gặp lại các bạn vào một ngày không xa ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2023-04-07T00:00:00
pfbid02xvMVheRPi8Jf2LsRury8mN5NrMmGkgguZ9C92apD2vVrGmVWoWJxMZoCxwWRnp3Ml,https://www.facebook.com/techbasevietnam/posts/pfbid02xvMVheRPi8Jf2LsRury8mN5NrMmGkgguZ9C92apD2vVrGmVWoWJxMZoCxwWRnp3Ml,"05 LÝ DO ĐỂ BẠN CHỌN TECHBASE VIỆT NAM Mức offer hấp dẫn up to 1000$ với Junior level, up to 2000$ với Senior level. TING TING 13 tháng lương + performance bonus. Bạn sẽ nhận 100% lương trong 02 tháng thử việc. Được “bảo vệ toàn diện” bởi Bảo hiểm sức khỏe 24/24 kể từ ngày đầu tiên tham gia vào Techbase Việt Nam. Macbook, Windows laptop,...cho bạn tha hồ “vọc” code.Nếu 5 lý do trên chưa đủ thuyết phục, thì hãy vào đây xem để biết thêm chi tiết nghen  https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-04-05T00:00:00
